@RELATION polyps

@ATTRIBUTE FILE_ID NUMERIC
@ATTRIBUTE C1ENERGYMEAN REAL
@ATTRIBUTE C1ENERGYVARIANCE REAL
@ATTRIBUTE C2ENERGYMEAN REAL
@ATTRIBUTE C2ENERGYVARIANCE REAL
@ATTRIBUTE C3ENERGYMEAN REAL
@ATTRIBUTE C3ENERGYVARIANCE REAL
@ATTRIBUTE C1ENTROPYMEAN REAL
@ATTRIBUTE C1ENTROPYVARIANCE REAL
@ATTRIBUTE C2ENTROPYMEAN REAL
@ATTRIBUTE C2ENTROPYVARIANCE REAL
@ATTRIBUTE C3ENTROPYMEAN REAL
@ATTRIBUTE C3ENTROPYVARIANCE REAL
@ATTRIBUTE C1CORRELATIONMEAN REAL
@ATTRIBUTE C1CORRELATIONVARIANCE REAL
@ATTRIBUTE C2CORRELATIONMEAN REAL
@ATTRIBUTE C2CORRELATIONVARIANCE REAL
@ATTRIBUTE C3CORRELATIONMEAN REAL
@ATTRIBUTE C3CORRELATIONVARIANCE REAL
@ATTRIBUTE C1DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C1DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C2DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C2DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C3DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C3DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C1INERTIAMEAN REAL
@ATTRIBUTE C1INERTIAVARIANCE REAL
@ATTRIBUTE C2INERTIAMEAN REAL
@ATTRIBUTE C2INERTIAVARIANCE REAL
@ATTRIBUTE C3INERTIAMEAN REAL
@ATTRIBUTE C3INERTIAVARIANCE REAL
@ATTRIBUTE C1CLUSTERSHADEMEAN REAL
@ATTRIBUTE C1CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C2CLUSTERSHADEMEAN REAL
@ATTRIBUTE C2CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C3CLUSTERSHADEMEAN REAL
@ATTRIBUTE C3CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C1CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C1CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C2CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C2CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C3CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C3CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C1HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C1HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C2HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C2HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C3HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C3HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE CLASS {0,1}

@DATA
251,0.51337,0.00084,0.03803,0.00000,0.02292,0.00000,1.55860,0.00311,5.58549,0.00229,6.06798,0.00411,0.00221,0.00001,-0.00175,0.00008,-0.00275,0.00024,0.79583,0.00192,0.41409,0.00217,0.35529,0.00181,102.51251,137.52246,60.27578,167.72722,47.77619,206.09567,-20498.69948,110326290.48450,929.89791,651808.52647,3161.59203,8600676.21608,4399754.86563,7616480223802.52250,460674.93630,48172386264.68028,633838.02533,560892730494.69788,12424478.71498,236898227.60653,26054548.00082,1146707817.11205,33302875.83837,2709087096.68717,0
252,0.48302,0.00083,0.04463,0.00000,0.02490,0.00000,1.66286,0.00334,5.46074,0.00312,6.07279,0.00517,0.00230,0.00001,-0.00247,0.00008,-0.00060,0.00018,0.77742,0.00221,0.43059,0.00257,0.36138,0.00200,90.54510,107.25871,63.25092,197.54443,52.02612,240.29289,-15031.17130,31830645.20292,580.57096,444022.41107,4976.56743,14643006.98822,3133693.66849,2211412959437.30860,458129.47830,41068644207.49236,951979.60754,892292460942.68896,12853752.85166,203329968.65148,24502087.02201,916661576.58277,32391108.56846,3009078560.56346,0
253,0.40995,0.00080,0.02463,0.00000,0.01985,0.00000,2.12075,0.00343,6.11754,0.00270,6.17510,0.00494,0.00135,0.00000,-0.00207,0.00005,-0.00317,0.00016,0.73498,0.00298,0.35234,0.00215,0.33465,0.00178,176.13416,454.24078,83.34574,392.31087,61.29936,326.67768,-35042.93472,299576358.08430,824.10166,394683.06502,2447.79787,3148596.59781,7398625.99794,20547984442099.93000,436893.95452,45137686835.60262,421541.86577,131872737624.02559,14241510.03442,607950250.58561,33997708.75284,2557142249.98250,34876487.99646,2888700842.94843,0
254,0.41928,0.00061,0.02814,0.00000,0.01924,0.00000,1.92190,0.00166,5.99975,0.00456,6.30497,0.00339,0.00231,0.00000,-0.00235,0.00008,-0.00261,0.00012,0.74100,0.00242,0.36797,0.00196,0.33014,0.00167,101.01598,112.65344,66.31207,232.07558,72.85135,487.70354,-18610.88640,61503925.47976,1046.10702,653474.41678,4170.14043,10496658.13979,3838107.46026,4195407878524.21290,396245.83023,39660310596.61549,817917.20059,642300390574.02576,13837392.08451,298798249.95892,31121697.07799,1968113822.30052,38383804.47008,5144834316.85160,0
255,0.50891,0.00053,0.04983,0.00003,0.04845,0.00001,1.52440,0.00071,5.22883,0.01476,5.53141,0.00587,0.00672,0.00009,-0.00102,0.00019,0.00117,0.00021,0.78980,0.00147,0.43433,0.00150,0.43147,0.00130,23.90178,7.12237,42.48727,118.67410,38.70924,172.31422,-2846.14615,744962.41248,2220.57387,5192143.83419,6206.60210,46751421.73932,554664.70592,47210984789.16573,371929.11520,142725661425.64624,1187627.78892,2571999809219.44430,12376510.60026,170039793.45188,21310678.17877,1486529600.62120,21199166.36540,3422700838.95579,0
256,0.42110,0.00034,0.04543,0.00002,0.03937,0.00000,1.93177,0.00047,5.33652,0.01859,5.67090,0.00741,0.00607,0.00009,-0.00133,0.00021,0.00048,0.00023,0.74143,0.00191,0.42219,0.00170,0.41612,0.00131,28.10874,13.19852,39.78048,94.55478,38.77980,165.21305,-3483.50405,1673184.81049,1507.84081,2415753.85565,5630.63724,38544728.38398,662200.13242,93776484211.45433,292376.65895,59483440089.73328,1032672.69096,1932450406839.92800,13702366.72541,223942717.56644,20995080.53793,1172267404.87253,24614062.22516,4258054855.14180,0
257,0.45883,0.00015,0.03510,0.00001,0.03633,0.00000,1.88052,0.00028,5.63675,0.01971,5.75777,0.00901,0.00626,0.00010,-0.00125,0.00020,0.00079,0.00027,0.76577,0.00124,0.39206,0.00198,0.40438,0.00151,25.19146,9.76465,40.97852,108.30496,34.56287,148.85811,-3033.93334,924772.13411,1582.16250,2535621.92431,5443.41865,35989448.93412,581885.97929,58941968998.05879,291968.99266,65271299975.05295,1020723.68830,1918619066052.14970,12954651.29018,196661533.41633,21747266.57323,1651296425.18935,26924411.43959,4753269884.49414,0
258,0.49143,0.00016,0.04620,0.00001,0.05282,0.00000,1.73240,0.00026,5.49050,0.02141,5.73225,0.00582,0.00580,0.00009,-0.00081,0.00015,0.00050,0.00017,0.82400,0.00048,0.41759,0.00155,0.43426,0.00107,26.17867,7.99494,44.51295,111.66761,44.93499,244.71741,-3244.92225,1500113.85806,1859.93139,3317606.78985,7631.07597,71069231.94652,633928.51715,80112269902.03539,375424.10293,100191183388.51735,1510187.29252,4190442159036.36380,12401810.28272,174778037.63767,19615401.69785,1356214744.91700,25106451.09490,5397321765.00931,0
259,0.44431,0.00043,0.04501,0.00003,0.04571,0.00000,1.73914,0.00077,5.31999,0.02052,5.57805,0.00638,0.00778,0.00009,-0.00082,0.00021,0.00061,0.00022,0.75544,0.00195,0.42185,0.00216,0.43286,0.00162,24.35084,6.68127,40.29545,103.74854,38.44409,189.18763,-3241.84913,973785.79426,1859.11584,3888072.56877,6404.98623,50445819.36605,639189.28796,61748120334.64938,335005.94887,98574421616.79684,1202582.40422,2680629098313.39110,13118617.18314,202055042.80518,22677565.72834,1558610053.15516,24638671.64268,4570560216.06462,0
260,0.46418,0.00056,0.06837,0.00006,0.04579,0.00001,1.63800,0.00068,4.81555,0.02389,5.39318,0.00942,0.00685,0.00010,-0.00189,0.00024,0.00068,0.00019,0.76445,0.00195,0.47730,0.00181,0.43201,0.00177,24.20163,7.75569,36.97994,78.90277,41.17234,216.03968,-3078.98185,819897.23884,1221.24670,1322650.51925,7409.88581,67646469.93129,584945.96474,53069548441.07010,260354.01835,33041544779.70830,1445766.84681,3870498720185.21530,12940352.92921,181667189.99253,18120547.72117,749914723.47410,23735111.44179,4352125690.28269,0
261,0.48583,0.00025,0.02670,0.00000,0.01833,0.00000,1.90720,0.00107,6.27326,0.01138,6.66293,0.00738,0.00375,0.00022,-0.00192,0.00006,-0.00127,0.00007,0.78221,0.00156,0.34802,0.00169,0.31166,0.00139,21.43108,10.27197,74.21155,283.15309,83.04576,631.70971,-1702.60335,253736.34312,1056.43602,1650557.71294,5356.98765,31010240.77121,378185.33827,25500195118.15206,478758.14008,71031619158.53012,967593.68155,1505115334927.28610,12678097.43470,303265231.73738,33865779.85123,5384126657.44644,39700267.68029,14726383682.78472,0
262,0.65755,0.00004,0.05838,0.00000,0.05052,0.00000,1.26733,0.00007,5.45889,0.00296,5.42953,0.00315,-0.00550,0.00044,-0.00625,0.00009,-0.00496,0.00015,0.86413,0.00020,0.45489,0.00127,0.43373,0.00106,16.37918,6.54850,46.21957,62.15960,56.99939,249.99718,-763.22301,25146.09604,-168.58449,5276.91579,187.46713,13304.59901,161045.97170,2952449577.92840,206279.65863,1552514327.00734,95473.39888,2889944685.23724,10572089.80045,122241.70043,22680866.97147,14226894.16322,25664213.24195,13245772.90573,0
263,0.60705,0.00008,0.05463,0.00000,0.01830,0.00000,1.50523,0.00021,5.41764,0.00450,6.28922,0.01090,0.00384,0.00003,-0.00381,0.00006,-0.00331,0.00006,0.84164,0.00044,0.44319,0.00181,0.30742,0.00212,41.50527,16.61764,73.35763,274.07771,118.67773,1505.20842,-5887.05494,4459910.39203,-305.81532,6552.96869,-102.84435,49194.05447,1246200.99679,311821628320.72351,557304.96119,79820459284.26279,508517.71264,164550511259.02820,11367242.90081,9745339.50883,23013060.59375,69780450.18513,40572689.04920,1793894215.06600,0
264,0.67025,0.00027,0.03491,0.00000,0.02843,0.00000,1.13825,0.00049,5.70295,0.00375,5.80921,0.00337,0.00533,0.00013,0.00036,0.00008,0.00033,0.00019,0.89937,0.00027,0.39245,0.00207,0.37494,0.00173,20.51985,4.93151,57.35629,183.72466,43.00776,188.79290,-1995.02393,306156.22917,2959.83639,10313191.61985,4657.95484,25788880.13785,407133.42161,22709585570.80919,646116.18406,254110338300.23312,816426.53432,1154702773767.00510,10411455.29944,216972557.19203,27091892.94726,4286050141.79827,28446491.22555,6068485672.21314,0
265,0.68255,0.00014,0.04982,0.00000,0.04577,0.00001,1.11598,0.00029,5.27060,0.00575,5.38665,0.00493,0.00530,0.00005,0.00027,0.00008,0.00140,0.00015,0.87629,0.00038,0.43768,0.00209,0.42738,0.00153,27.72355,7.68851,57.98735,189.03253,43.38692,264.67173,-3195.40919,459651.60710,3840.52796,17372373.07619,7697.51072,71130452.99537,627010.78920,32363128711.29315,820508.78934,513351643462.73328,1397611.55260,3518750672896.91460,10430907.99656,218692470.67184,22474781.98735,3386721557.78072,21598712.02708,5479980422.21669,0
266,0.60274,0.00058,0.04372,0.00000,0.04739,0.00000,1.30567,0.00197,5.66250,0.00640,5.58316,0.00564,0.00871,0.00011,-0.00120,0.00007,-0.00005,0.00018,0.88659,0.00051,0.41301,0.00231,0.42605,0.00195,19.66025,3.71777,61.84035,170.53463,44.62776,230.92935,-2373.41479,320579.32977,1734.75650,3029125.70776,5918.03128,41797546.84944,461727.92154,18883148150.60743,510174.28055,88080629646.87059,1111118.56275,2195581871190.16800,11176587.18702,242127991.75406,25495726.29237,2751107689.38382,21517320.97068,3658351661.05686,0
267,0.59251,0.00057,0.07247,0.00000,0.04312,0.00001,1.33333,0.00113,4.89836,0.00785,5.56757,0.00985,0.00460,0.00004,-0.00167,0.00008,0.00026,0.00025,0.83353,0.00111,0.48755,0.00230,0.41954,0.00181,36.12352,15.27188,55.80393,127.27431,35.44679,118.03130,-4992.28817,2131317.77383,962.77854,886376.50899,3407.38989,13842046.40823,996189.57192,151438581349.70996,483166.10388,74751539611.83223,535685.42069,473505203698.80243,11486311.86279,240604770.78708,18934546.21021,1542766182.70764,22822548.44282,3983495421.19400,0
268,0.50055,0.00074,0.03974,0.00000,0.03067,0.00000,1.63147,0.00158,5.74208,0.00962,5.88196,0.00831,0.00874,0.00009,-0.00167,0.00007,0.00090,0.00015,0.78659,0.00206,0.40033,0.00200,0.38558,0.00182,28.63574,19.53427,57.32850,135.74212,44.38877,222.12322,-4976.29109,4736105.05702,1572.42027,1523712.89681,6254.77225,47542239.38659,963369.40746,297175482538.70947,426328.17314,55359077062.36983,1116898.07460,2197605312725.89110,12528477.88089,361124812.87078,26724567.61404,3091972795.99618,32804395.79124,9358142242.93638,0
269,0.47792,0.00063,0.02508,0.00000,0.01859,0.00000,1.74388,0.00127,6.15091,0.01215,6.33181,0.01051,0.00466,0.00003,-0.00245,0.00006,-0.00172,0.00010,0.77335,0.00198,0.33839,0.00186,0.31644,0.00153,45.14034,27.21743,82.18295,428.68232,76.58640,799.47793,-7549.13417,7553606.82865,987.51877,797114.34306,5492.24500,34908454.53069,1542132.77513,522875672429.28528,413745.78561,53082652882.29007,1137817.22598,2147263651768.87230,12933731.01176,326963804.03295,34184233.00175,5515925056.94729,30841516.19993,11484505707.49729,0
270,0.53989,0.00075,0.03601,0.00000,0.03592,0.00000,1.69430,0.00218,5.93578,0.00380,5.53090,0.00431,0.01138,0.00010,-0.00124,0.00006,-0.00019,0.00047,0.80758,0.00180,0.39271,0.00220,0.41470,0.00247,26.70569,19.80884,68.05539,259.27378,27.29984,93.27920,-5146.22566,3938246.59976,1378.31948,1651353.24807,2661.11579,8417943.91887,992146.41136,261744999759.25018,409755.10879,62629990757.25615,418139.76414,292426515442.34454,12293350.66583,309323640.82538,28999925.52641,3978777698.50594,31861963.19423,4784370719.29345,0
271,0.53069,0.00067,0.05098,0.00000,0.03839,0.00000,1.79473,0.00202,5.44924,0.00149,5.58847,0.00291,0.00487,0.00003,-0.00151,0.00006,-0.00005,0.00036,0.80121,0.00177,0.44008,0.00252,0.41874,0.00233,49.58031,48.66487,69.99866,257.72657,31.76021,135.59976,-8232.72350,7879535.10259,1170.47535,1179811.87189,3712.98890,15910270.19815,1696617.23856,608370472468.20435,411450.36084,49127298740.07771,635763.46713,706667566170.93665,12563765.33287,324768384.99751,24129205.36382,2448848354.53437,23853167.94376,4039712057.53635,0
272,0.49741,0.00093,0.02386,0.00000,0.01551,0.00000,1.69525,0.00324,6.32947,0.00324,6.79678,0.00277,0.00428,0.00002,-0.00246,0.00023,-0.00009,0.00010,0.78262,0.00248,0.35071,0.00193,0.30524,0.00136,62.08863,103.49063,39.24173,106.22017,57.65667,326.25609,-12868.95772,35998538.61718,1370.52271,1435081.84294,5634.18118,38671017.44221,2586790.14052,2457078823457.39060,183383.50659,24799442255.79123,1019196.96634,1812106602105.85720,12697343.47210,247971559.10924,24055231.91647,2412623872.79295,42901996.70130,22491389694.68703,0
273,0.38076,0.00042,0.03817,0.00000,0.02336,0.00000,2.06590,0.00053,5.76223,0.00365,6.17747,0.00093,0.00262,0.00001,-0.00146,0.00005,-0.00229,0.00012,0.72093,0.00238,0.40511,0.00150,0.35218,0.00118,87.52383,87.93865,81.19063,345.62670,65.51086,345.42707,-15054.84887,30061692.03487,880.85510,785938.58149,2800.68892,6769659.87968,3124817.42215,2059542130114.07740,639971.35434,97021995436.91731,503514.21059,329870268948.72028,14682292.55895,239779758.62422,27278286.43177,1228647164.55364,34172009.72250,2781542799.36156,0
274,0.46370,0.00055,0.05760,0.00000,0.02741,0.00000,1.72126,0.00085,4.97987,0.00207,5.90644,0.00081,0.00252,0.00001,-0.00130,0.00005,-0.00022,0.00019,0.77148,0.00182,0.46892,0.00184,0.37736,0.00133,82.84097,90.93969,76.98924,290.21721,48.86149,201.24012,-13528.41471,27329763.14999,981.77552,852913.60587,4759.69943,11841070.83672,2805013.56158,1871343448695.25810,656541.16011,104996151308.74011,862157.65379,603251091229.94873,13239494.36570,211090943.31455,20808786.38447,764497285.94403,29733204.06287,2406310130.48648,0
275,0.38076,0.00042,0.03817,0.00000,0.02336,0.00000,2.06590,0.00053,5.76223,0.00365,6.17747,0.00093,0.00262,0.00001,-0.00146,0.00005,-0.00229,0.00012,0.72093,0.00238,0.40511,0.00150,0.35218,0.00118,87.52383,87.93865,81.19063,345.62670,65.51086,345.42707,-15054.84887,30061692.03487,880.85510,785938.58149,2800.68892,6769659.87968,3124817.42215,2059542130114.07740,639971.35434,97021995436.91731,503514.21059,329870268948.72028,14682292.55895,239779758.62422,27278286.43177,1228647164.55364,34172009.72250,2781542799.36156,0
276,0.49400,0.00057,0.06865,0.00000,0.03175,0.00000,1.57742,0.00121,4.68040,0.00116,5.69002,0.00161,0.00350,0.00002,-0.00125,0.00005,-0.00019,0.00034,0.78836,0.00164,0.49667,0.00214,0.40044,0.00159,62.80799,58.87159,71.66180,220.86491,36.90917,117.61327,-10244.20961,12880055.96874,975.92172,706007.47443,3512.10653,5613258.84775,2129499.87394,894595255069.97803,663770.90364,115661859888.93469,573798.52523,219223950082.58963,12741379.53121,170720355.79430,18679349.73263,602454087.29079,27039265.05473,1675431329.80470,0
277,0.40385,0.00047,0.05005,0.00000,0.03196,0.00000,2.01862,0.00089,5.28606,0.00268,5.70011,0.00292,0.00183,0.00000,-0.00161,0.00005,-0.00234,0.00021,0.73696,0.00218,0.44448,0.00176,0.39522,0.00132,140.67584,273.95947,80.69489,327.54506,50.45296,211.72685,-27160.70628,104527895.79553,1009.57756,478652.57295,3196.65127,8334280.42036,5848174.38006,7482998656055.14260,595552.86275,85776743101.56300,580890.69059,443724354273.21973,14345104.01639,413984000.39341,23019426.32068,986196579.00926,28259187.89468,1726780244.15535,0
278,0.53132,0.00061,0.07724,0.00000,0.03512,0.00000,1.44923,0.00156,4.46706,0.00115,5.50015,0.00131,0.00210,0.00001,-0.00104,0.00004,-0.00008,0.00043,0.80736,0.00147,0.52118,0.00199,0.41408,0.00157,98.26252,111.13692,78.52754,285.29069,33.26522,99.57569,-16524.09695,40791868.17937,1142.71177,859795.55770,3650.45572,6424939.00307,3484320.63006,2806309344575.83250,799046.52593,149704007965.31290,627688.52872,303906018389.93658,12279366.09323,221623877.80884,17128257.47914,609077562.40254,24945781.08948,1363306756.05995,0
279,0.54901,0.00059,0.07410,0.00000,0.03356,0.00000,1.42175,0.00169,4.52176,0.00062,5.54123,0.00151,0.00279,0.00001,-0.00102,0.00005,-0.00054,0.00060,0.81815,0.00132,0.51700,0.00193,0.40947,0.00156,87.98418,131.37345,70.98615,246.59309,28.32077,70.44308,-16380.57199,40572341.85007,1321.28477,998644.89507,2530.17120,3027256.68808,3416123.81798,2838285219584.47120,707720.87413,142371749780.96396,390764.02270,111261114155.49805,12087188.62487,206164600.74685,17494805.45704,554212118.30993,25797486.83511,1155852305.39652,0
280,0.54912,0.00062,0.07093,0.00000,0.02516,0.00000,1.37766,0.00149,4.51226,0.00045,5.97818,0.00123,0.00245,0.00001,-0.00081,0.00005,0.00039,0.00033,0.81648,0.00137,0.51222,0.00189,0.37013,0.00145,89.45700,116.94964,75.35865,258.92760,37.02113,120.78838,-15218.84480,32505321.16531,1371.55451,1234705.79435,4429.27294,9195725.54894,3158006.04154,2194509510536.68310,803075.21004,162334104128.85797,802860.83936,457582832420.32764,12059236.84969,211986071.07760,17735519.79348,687906803.54315,30195086.63149,2244870126.54932,0
281,0.54434,0.00069,0.07782,0.00000,0.02591,0.00000,1.37165,0.00173,4.38487,0.00047,5.83553,0.00168,0.00261,0.00001,-0.00089,0.00005,0.00124,0.00026,0.81490,0.00156,0.52559,0.00212,0.38103,0.00174,84.79915,108.92459,75.58496,289.00365,40.22000,142.68362,-14642.67097,29605724.22806,1261.26665,1023565.78171,5780.15690,15409606.70021,3104308.53599,2039834790523.43820,751733.14272,144048022002.16946,1128239.30496,851729318157.10498,12077843.70197,188694785.50741,16905857.19507,622960496.11918,29464469.06692,2392832409.35147,0
282,0.46032,0.00100,0.10320,0.00004,0.06461,0.00000,1.96720,0.00614,4.79712,0.01590,5.53230,0.01166,0.00254,0.00001,-0.00975,0.00068,-0.01172,0.00074,0.76372,0.00289,0.52106,0.00229,0.45317,0.00196,111.04833,286.60233,25.15786,41.68608,34.97267,147.32769,-23983.90551,105779280.41629,422.11458,45336.13656,1210.34098,1688543.60861,4876661.69903,7430812070684.09960,96344.16806,2159696972.43393,248766.44518,93409664012.53423,13345466.56836,143403180.43803,14024684.22560,28759218.20750,25698983.77138,372878141.83572,0
283,0.44914,0.00066,0.05900,0.00001,0.02810,0.00001,1.79862,0.00186,4.98419,0.00797,5.80267,0.01565,0.00341,0.00002,-0.00494,0.00016,-0.00615,0.00042,0.75825,0.00216,0.46017,0.00344,0.35958,0.00302,48.51030,19.83224,42.38840,78.09285,41.16640,248.64182,-6934.85068,5283699.80456,367.04102,296237.43889,3938.79698,18946242.44523,1394809.87633,340845519883.53149,383559.62248,25523930248.01329,708052.57507,930873236362.02576,13318302.64670,128974254.07606,20506890.30646,462677425.66364,30776176.82399,2599693232.28736,0
284,0.43464,0.00078,0.06997,0.00002,0.04234,0.00001,2.01927,0.00486,5.09061,0.00828,5.43510,0.01196,0.00222,0.00001,-0.00649,0.00030,-0.00658,0.00061,0.74992,0.00267,0.47407,0.00306,0.41819,0.00280,95.21122,232.75431,36.12539,76.25589,32.41626,135.31889,-16492.34116,67885421.37456,461.99930,308794.87801,3772.17028,17271395.35490,3171736.93601,3770717588236.88670,302466.42963,29420926596.50757,786207.50349,1143466806434.72780,13725185.22042,247158592.64294,20025012.75978,148465100.11900,24553904.47183,1163999046.30483,0
285,0.38448,0.00080,0.04545,0.00001,0.04138,0.00001,2.42434,0.00876,6.10245,0.00571,5.45589,0.01164,0.00119,0.00000,-0.00544,0.00024,-0.00294,0.00078,0.71802,0.00350,0.40136,0.00311,0.41763,0.00361,177.91597,827.63381,51.46538,258.60225,23.77204,88.07305,-32381.18846,296724533.03605,575.81595,206578.10578,3919.91079,18531225.62653,6446647.27287,17039678355963.50400,229908.00692,34503098373.40117,819135.24144,1239714499202.34370,14968828.95242,659372674.54114,28295810.16962,332448704.72037,25145297.62821,1121572254.90832,0
286,0.47444,0.00047,0.06625,0.00001,0.03215,0.00001,1.70067,0.00063,4.82716,0.00997,5.70626,0.01706,0.00548,0.00003,-0.00411,0.00018,-0.00643,0.00057,0.77291,0.00149,0.47750,0.00263,0.37736,0.00218,40.87794,25.15655,44.41384,110.36086,33.95560,156.07843,-6693.47662,6001087.97849,561.65048,640379.65084,3073.49626,11620892.69868,1303517.26393,382905500940.69611,437800.71338,57429597470.46601,508926.33382,482772361373.34473,12897376.91242,129657996.49951,19032903.06420,620326460.48183,28122805.29711,1826398475.59556,0
287,0.43833,0.00076,0.06009,0.00000,0.03155,0.00001,2.01639,0.00336,4.99826,0.00787,5.66937,0.02123,0.00071,0.00000,-0.00479,0.00016,-0.00604,0.00101,0.74961,0.00254,0.46676,0.00310,0.37959,0.00294,289.47473,979.98510,40.99278,67.97171,22.93766,71.94263,-52196.55918,519952294.17069,353.57237,153677.41449,2447.57024,7325030.23818,11079340.26358,36106994896153.05500,392777.39243,37122163485.48977,385417.00689,276522971058.37482,13626761.89760,579230446.31512,20046775.33461,473447327.93502,27648728.60220,1398308326.89739,0
288,0.42574,0.00057,0.05127,0.00001,0.05183,0.00000,2.06241,0.00101,5.34752,0.01594,5.61725,0.01923,0.00143,0.00000,-0.00982,0.00042,-0.00469,0.00038,0.74051,0.00226,0.43877,0.00201,0.42838,0.00127,174.00331,518.21717,31.50329,55.27386,39.25083,156.06930,-33134.47826,166225903.34498,457.51630,50776.65815,3630.69433,15993046.80835,6889511.04775,12238914183425.18900,103342.32045,2008975312.89208,719115.11890,927060474608.03955,13897803.76258,189186384.78979,15680198.50305,94328199.88102,24244551.23767,1566524428.08696,0
289,0.44953,0.00063,0.07219,0.00002,0.02958,0.00001,1.91871,0.00142,4.91726,0.01508,6.17641,0.02400,0.00138,0.00000,-0.01107,0.00062,-0.00559,0.00030,0.75502,0.00214,0.48444,0.00178,0.35860,0.00154,163.85645,327.01970,25.92184,38.25884,46.47638,205.50495,-29406.47430,128475038.13933,388.52883,52027.32723,2878.70465,10214276.15253,6062436.30525,9321407988647.30470,81794.26341,1674273964.82087,544742.13876,514210892037.69806,13444534.48163,148710009.21243,17028341.30332,99478363.27815,34580637.55142,2215026896.37598,0
290,0.53490,0.00066,0.10844,0.00003,0.09637,0.00001,1.62716,0.00234,4.19094,0.01232,4.87314,0.01131,0.00463,0.00002,-0.01015,0.00063,-0.00535,0.00081,0.80521,0.00148,0.55923,0.00217,0.51541,0.00130,45.11075,25.37632,22.45390,23.67684,25.11825,73.45500,-6843.59332,3492872.22767,430.24177,46349.54321,2548.38432,7853507.27720,1390802.23439,254906601544.14227,107282.31501,2287979894.43123,488078.95429,418406203895.82593,12244664.59237,62340926.94357,14706524.07945,104017572.28668,17403098.09079,542344953.59787,0
291,0.48486,0.00045,0.11250,0.00001,0.01919,0.00000,1.69829,0.00051,4.16822,0.01297,6.64116,0.01099,0.00198,0.00001,-0.00525,0.00009,-0.00730,0.00010,0.78014,0.00142,0.55631,0.00219,0.29169,0.00173,66.76249,24.42222,56.32036,136.71339,90.48704,679.70751,-9087.27339,6346585.91363,-89.84442,38070.08374,9.93209,3351.77679,1958758.83899,514120908474.91174,631604.40937,96821004389.09532,146070.02339,9829223248.67383,12825817.06200,2316382.63243,14590215.77218,63738163.42436,49081755.18266,908016423.11218,1
292,0.55532,0.00057,0.12566,0.00003,0.03322,0.00000,1.40679,0.00148,4.09323,0.00512,5.86486,0.01076,0.00125,0.00000,-0.00451,0.00008,-0.00702,0.00011,0.81722,0.00123,0.57436,0.00267,0.36834,0.00305,119.76523,140.77958,57.70549,138.83814,83.58241,573.83364,-19238.91147,85468450.03928,10.92121,6689.07183,391.96824,21608.57714,4153438.87528,5883245124496.00200,627103.61502,106854615883.19582,214837.63672,20820966413.25807,11855041.69691,36068490.35125,13881484.95490,27967445.06042,26497827.28773,1222803893.39612,1
293,0.52106,0.00047,0.10300,0.00001,0.02063,0.00000,1.51373,0.00082,4.23509,0.01116,6.44424,0.02218,0.00196,0.00001,-0.00442,0.00007,-0.00797,0.00014,0.79842,0.00122,0.54217,0.00235,0.30901,0.00205,85.85794,54.59354,58.03946,124.64183,73.24133,415.44458,-13756.23337,28354202.66911,-59.42745,20194.06571,74.49684,2068.94311,2934067.10247,2056656884716.46680,641699.98586,88526719004.13779,122045.68629,5747070307.16836,12269295.79130,17070039.41265,15125575.75233,48824318.14678,40998235.72990,1507875599.65605,1
294,0.47612,0.00050,0.10574,0.00000,0.02180,0.00000,1.74460,0.00085,4.37860,0.01146,6.40960,0.01371,0.00272,0.00001,-0.00511,0.00011,-0.01035,0.00026,0.77607,0.00158,0.54416,0.00243,0.32109,0.00234,79.69350,83.55361,51.92858,121.27153,54.89191,249.46642,-14281.54018,34436524.43995,122.60607,10081.59772,143.84336,2186.36609,2974619.68125,2439090039997.03710,532764.80560,75999374715.93341,161140.23011,10267205765.82568,12939908.83402,43889182.46252,15450176.67336,84173389.33221,40009887.96371,510271542.94365,1
